X,Y,Catogery,chart_type,title,x-title,y-title
1903.06,-1.28,_,Simple Scatter,average heights of the rio negro river at manaus,_,_
1903.06,-0.98,_
1903.21,-0.64,_
1903.28,-0.09,_
1903.58,-1.15,_
1903.58,-0.26,_
1903.66,-1.39,_
1903.73,-1.97,_
1903.81,-0.74,_
1903.88,0.22,_
1904.03,1.55,_
1904.25,1.2,_
1904.48,1.68,_
1904.55,2.19,_
1904.63,1.41,_
1904.78,-0.43,_
1904.85,-1.9,_
1905.15,-0.94,_
1905.15,-0.6,_
1905.3,-1.56,_
1905.45,-1.25,_
1905.6,-2.82,_
1905.6,-2.07,_
1905.82,0.86,_
1905.9,1.17,_
1905.97,0.15,_
1906.19,-2.03,_
1906.27,-1.32,_
1906.34,-1.69,_
1906.42,-2.48,_
1906.49,-3.6,_
1906.57,-4.32,_
1906.87,-3.81,_
1907.01,-2.0,_
1907.01,-3.53,_
1907.09,-2.51,_
1907.24,-0.3,_
1907.31,-0.57,_
1907.54,-1.08,_
1907.61,-1.56,_
1907.76,-1.25,_
1907.76,-1.8,_
1907.84,-0.3,_
1907.91,0.59,_
1908.06,1.07,_
1908.21,1.34,_
1908.28,1.65,_
1908.58,2.57,_
1908.66,1.1,_
1908.88,1.41,_
1908.88,0.28,_
1908.96,0.8,_
1909.1,1.1,_
1909.4,1.58,_
1909.48,1.27,_
1909.48,0.52,_
1909.7,-1.86,_
1909.78,-3.33,_
1910.0,-3.09,_
1910.15,-1.76,_
1910.22,-0.19,_
1910.3,0.11,_
1910.52,0.49,_
1910.52,0.86,_
1910.75,-0.06,_
1910.75,1.03,_
1910.9,0.25,_
1910.97,1.34,_
1910.97,0.52,_
1911.12,-0.47,_
1911.19,-0.19,_
1911.49,0.05,_
1911.57,0.32,_
1911.72,-2.07,_
1911.79,-1.08,_
1911.94,0.49,_
1912.01,-0.13,_
1912.16,-3.98,_
1912.16,-2.17,_
1912.31,-4.22,_
1912.31,-3.19,_
1912.46,-2.75,_
1912.61,-2.48,_
1912.69,-1.49,_
1912.84,0.83,_
1912.99,1.65,_
1913.13,1.27,_
1913.28,0.52,_
1913.43,0.76,_
1913.58,1.68,_
1913.58,1.14,_
1913.66,3.11,_
1913.73,3.97,_
1913.81,2.74,_
1914.03,2.53,_
1914.1,1.14,_
1914.18,-0.06,_
1914.33,0.28,_
1914.48,0.8,_
1914.63,0.49,_
1914.7,1.14,_
1914.85,-0.57,_
1914.93,-1.8,_
1915.07,-0.09,_
1915.22,1.24,_
1915.22,0.97,_
1915.3,0.73,_
1915.45,0.11,_
1915.6,-0.26,_
1915.67,-0.7,_
1915.75,-1.11,_
1915.9,-1.52,_
1916.04,0.11,_
1916.12,0.49,_
1916.27,0.69,_
1916.34,-0.09,_
1916.42,-0.67,_
1916.49,-0.98,_
1916.72,-2.68,_
1916.72,-4.52,_
1916.79,-4.15,_
1916.94,-1.15,_
1916.94,-2.41,_
1917.24,-2.99,_
1917.24,-1.59,_
1917.31,-2.27,_
1917.54,-1.42,_
1917.54,-0.84,_
1917.69,-2.1,_
1917.69,-2.82,_
1917.84,-1.05,_
1917.99,1.07,_
1917.99,0.73,_
1918.13,0.32,_
1918.21,-0.36,_
1918.28,1.78,_
1918.43,1.24,_
1918.81,-0.33,_
1918.81,0.18,_
1918.88,0.8,_
1919.1,-0.09,_
1919.33,-0.94,_
1919.55,-1.25,_
1919.78,-1.59,_
1920.0,-0.81,_
1920.0,-0.53,_
1920.15,1.34,_
1920.15,1.0,_
1920.52,0.73,_
1920.6,1.17,_
1920.75,2.64,_
1920.82,1.92,_
1920.9,2.47,_
1921.12,0.42,_
1921.27,0.73,_
1921.42,1.58,_
1921.49,1.07,_
1921.57,1.41,_
1921.87,-0.23,_
1921.94,-0.94,_
1922.01,0.86,_
1922.16,1.17,_
1922.31,1.51,_
1922.46,1.85,_
1922.76,3.66,_
1922.76,2.3,_
1922.84,4.44,_
1922.91,1.72,_
1922.99,2.7,_
1923.21,2.94,_
1923.28,2.16,_
1923.28,1.48,_
1923.43,0.69,_
1923.73,1.24,_
1923.73,0.93,_
1924.03,0.56,_
1924.03,-0.74,_
1924.18,0.25,_
1924.33,-1.49,_
1924.4,-2.38,_
1924.55,-2.61,_
1924.55,-1.93,_
1924.7,-1.32,_
1924.78,-2.92,_
1924.85,-0.77,_
1925.07,0.25,_
1925.07,0.56,_
1925.22,0.01,_
1925.52,1.0,_
1925.6,0.73,_
1925.82,1.99,_
1925.82,1.24,_
1925.97,-0.64,_
1926.12,-0.47,_
1926.12,-1.39,_
1926.34,-3.7,_
1926.49,-6.98,_
1926.57,-6.06,_
1926.57,-5.78,_
1926.72,-6.36,_
1926.79,-4.59,_
1926.94,-3.91,_
1927.01,-1.69,_
1927.16,-0.13,_
1927.31,0.22,_
1927.31,0.9,_
1927.76,-0.23,_
1927.84,0.05,_
1927.84,0.42,_
1927.99,1.17,_
1928.21,-0.98,_
1928.28,-0.33,_
1928.43,1.24,_
1928.58,0.97,_
1928.66,0.66,_
1928.81,0.25,_
1929.03,0.01,_
1929.03,-0.6,_
1929.1,-1.45,_
1929.1,-1.18,_
1929.25,-2.07,_
1929.33,-2.38,_
1929.63,0.05,_
1929.7,-0.81,_
1929.78,0.56,_
1929.78,0.32,_
1930.0,-1.28,_
1930.22,-0.7,_
1930.37,0.05,_
1930.52,0.28,_
1930.9,0.52,_
1930.97,0.86,_
1930.97,0.08,_
1931.12,-0.84,_
1931.49,-0.57,_
1931.57,-1.01,_
1931.72,-1.52,_
1931.79,-2.48,_
1931.87,-2.95,_
1931.94,-1.32,_
1932.01,-0.23,_
1932.16,-0.57,_
1932.31,1.85,_
1932.39,0.62,_
1932.46,1.14,_
1932.46,1.61,_
1932.76,0.22,_
1933.06,-0.02,_
1933.13,-0.36,_
1933.13,-0.94,_
1933.43,0.28,_
1933.73,0.56,_
1933.81,-0.26,_
1933.88,-2.72,_
1933.96,-2.27,_
1934.1,-1.15,_
1934.25,-0.67,_
1934.33,0.05,_
1934.4,0.62,_
1934.63,0.32,_
1934.78,0.05,_
1934.93,2.23,_
1934.93,1.0,_
1935.0,2.74,_
1935.07,3.08,_
1935.22,1.48,_
1935.22,2.57,_
1935.45,0.83,_
1935.52,0.49,_
1935.67,0.08,_
1935.82,-0.19,_
1936.12,-1.8,_
1936.12,-0.74,_
1936.27,-0.47,_
1936.34,-0.02,_
1936.57,-0.23,_
