X,Y,Catogery,chart_type,title,x-title,y-title
25.04,130.89,_,Simple Scatter,scatter plot,xaxis,x axis
26.03,152.01,_
28.0,110.97,_
29.97,136.92,_
29.97,103.72,_
30.96,156.84,_
32.03,73.54,_
32.03,117.61,_
33.01,103.72,_
34.99,174.95,_
35.97,87.42,_
36.96,189.44,_
38.93,93.46,_
38.93,70.52,_
39.91,185.21,_
42.96,82.6,_
43.94,186.42,_
44.93,194.27,_
46.9,69.32,_
47.88,192.45,_
51.91,177.97,_
51.91,65.69,_
53.88,185.21,_
54.87,89.84,_
59.88,180.38,_
59.88,176.16,_
59.88,77.77,_
60.87,176.16,_
62.84,98.89,_
63.82,77.77,_
63.82,167.1,_
64.81,152.01,_
65.79,110.97,_
66.78,113.98,_
67.85,165.29,_
68.84,87.42,_
69.82,130.89,_
70.81,117.0,_
70.81,100.7,_
72.78,144.77,_
72.78,138.13,_
